Gene.refGene,Z_score
ZNF675,0.01146278
TMEM215,0.17243935
SMAP2,-0.008033449
CWF19L2,-0.00677997
CALCOCO1,-0.134921157
ZBTB32,0.115703935
LOC149086,0.098794317
BRAF,0.192096732
ODF4,0.097069644
HORMAD1,0.11994936
AAK1,0.168306835
PEBP1,-0.113969825
COL1A2,-0.090455293
RMND1,0.057524838
SERPINA5,-0.027259521
AANAT,0.109758797
GEMIN5,0.001508205
UBR4,0.077609664
LTBP3,-0.109535331
PSIMCT-1,0.008887326
AMHR2,0.082184495
PROCR,-0.175405542
MYBBP1A,-0.00450178
PASK,0.139830747
ZNF697,0.007603454
ZNF776,-0.038887459
C10orf96,0.091024003
ZNF503,0.056347336
GULP1,0.091224536
KCNE4,-0.040085437
CH25H,-0.024357159
LOC81691,0.063201888
COL12A1,-0.022394528
ALPL,-0.010336743
MIR1287,-0.010855718
FOLR3,0.021273203
GPR123,0.127774455
VRTN,0.070478531
TRIM62,-0.005191489
ABLIM1,0.008805365
RHBDD1,0.047478693
RYBP,-0.06318252
TTC26,0.105393188
ZNF22,-0.079290052
ISCA2,0.036714683
PNP,-0.085047812
RDM1,0.030986727
PIGM,0.014504785
GNB3,0.222088858
ACTR2,-0.148221622
SOAT2,0.037961534
RAP1GDS1,0.034766843
OR10AD1,0.153350143
LCE1F,0.10260135
ESM1,0.017409613
RCN3,-0.116114763
C17orf103,-0.035349788
DBNL,-0.142996882
PTGER3,0.024537593
USP30,0.101499631
KANK1,0.025670587
LOC151009,-0.015910349
BCL2L12,0.064667367
KIF26B,0.140361435
ZNF416,0.017844461
ZNF225,0.068373012
C17orf70,-0.094534763
ZNF554,0.100281686
RAE1,-0.122963358
TNIK,0.113919273
ACTN3,0.090850971
CCNA1,0.064045871
RYK,-0.103461643
IL26,0.088342756
QARS,-0.193474371
LRP3,0.001559776
OR2S2,0.006088732
SOX7,-0.074395582
BID,-0.081370045
CXCL14,-0.150315417
PRDM14,0.097134412
HSPB8,-0.128166376
NUFIP2,0.074910862
MNAT1,0.01889395
ZDHHC2,0.101816006
ADD3,0.057882175
MBNL2,0.026298496
KLK6,0.056170998
TMEM111,-0.200546742
KIAA1279,-0.083427496
RAB42,0.049435966
NUBP2,-0.053872921
ID3,-0.078896755
FCRL6,0.040945721
TM9SF1,-0.241602147
POU4F2,0.143860398
IQCK,0.074542633
CAPN3,-0.0895829
FAM43B,0.092992839
RECQL,-0.056525605
AP1G1,0.094393165
CTNNBL1,-0.059855546
ECHDC1,-0.096233699
FOXQ1,-0.000244417
SMARCC1,-0.048484831
GNAI3,-0.153024358
POLG2,-0.042979773
CD4,-0.153069975
TRMT61B,-0.035913807
ITLN1,-0.090209077
IRF1,-0.081893099
PTPRE,-0.076788527
PTK2B,-0.068298843
ZSCAN5A,-0.014978361
NXNL2,0.060649656
SOX4,-0.077799987
IFI27L1,-0.029368909
TSPAN3,-0.00291249
SH2D1A,0.088366178
C8orf58,0.052975095
USP20,-0.103728118
DUSP22,-0.100692309
CALB1,0.199063861
LOC729668,0.084888881
L3MBTL2,-0.068647238
MCRS1,-0.049178449
C18orf8,-0.06751261
PKD1,0.014247663
ZFP3,0.048576721
JAM3,-0.073265087
LAPTM4A,-0.186601827
DIRC2,-0.034258545
TRPM8,0.18262086
MYOM1,-0.02717988
AGAP11,-0.052685803
PHKG2,0.052345165
KIAA1522,0.085483098
PSG8,0.129657462
CDK15,0.156059086
DDX19B,-0.082985831
WASH1,-0.011045979
DIAPH2,-0.017782952
CLN8,-0.04642113
PTPN12,-0.135428927
CRYZL1,0.022034139
CRY2,-0.064679056
PNPLA4,0.050230544
FCGR2B,-0.018959122
ZNF454,0.185450109
CLDN11,-0.15226659
RFWD2,-0.078012302
ARPP21,0.108516316
CIB2,-0.064387674
MXRA8,-0.196310208
HRK,0.003745189
MAML2,-0.008224904
C6orf192,-0.077941512
COG6,0.043304469
FAM5B,0.172452347
NFATC1,-0.082594466
SP6,0.033564363
SEPT10,-0.190478448
B3GNT9,-0.115298268
SCYL1,-0.173268647
RPP40,-0.03204137
SCOC,-0.096720769
CTDSPL2,0.122442616
TBX5,0.130595456
NAPG,-0.071989187
RHD,0.110479874
C14orf45,0.104461987
ZBTB22,-0.144683662
PLCG1,-0.15781536
ANKRD10,-0.078729351
HTR2C,0.105204044
TAGLN2,-0.208119594
MDH1,-0.056378297
PPP3R2,0.059516267
DCBLD2,0.090273405
RBM33,0.047255973
DPH3,-0.042832019
SYT10,0.124268689
FMO4,-0.016724894
THYN1,-0.062910549
PGRMC2,-0.127087842
DRD5,0.101289882
OTOR,0.125609362
KATNAL1,0.117048825
PAQR6,0.080433262
UBE2I,-0.21088175
ANGPTL3,0.042275413
FLYWCH1,0.033228961
GLRX2,-0.114597766
ARL5B,-0.026158335
ACRC,0.125738554
MYO1C,-0.12409803
FAM89B,-0.061310763
FAS,-0.136505286
KIFAP3,0.028250419
GLRA2,0.196045669
BTN3A2,-0.1062197
CNKSR3,-0.068306058
ARPM1,0.025940556
CSTF3,-0.000629939
KIAA1530,0.067849561
PRKCI,-0.00658933
SOD3,-0.199622418
ZNF574,0.017850723
CYP21A2,0.124096012
COMMD2,-0.038160277
SPRYD4,-0.103564851
CRYAB,-0.136416102
COPA,-0.059650405
SLC26A3,0.041732657
RASD2,-0.019183878
KIF11,0.067385935
ZNF175,0.060414079
SYNC,-0.126381645
JAKMIP2,0.136993256
C8orf4,-0.194055184
SLC40A1,-0.088772587
PTHLH,0.042558862
TRMT112,-0.118138504
OR7D4,0.09072121
CD36,-0.133039006
PCDHB17,0.039871504
TMCO5A,0.104882316
C6orf203,-0.077724208
PRKG2,0.125995781
DCAF12,-0.141191068
ANAPC13,-0.085848366
LMF1,0.082123835
SLCO3A1,-0.079852687
FANCL,0.043224574
ZNF692,-0.026810125
SH3GLB1,-0.194106394
KRTAP3-2,0.067799532
KBTBD6,0.028862581
XRCC6,-0.07804434
SUPT5H,-0.165360022
HUS1B,0.132482916
FAM133B,-0.043622781
KCTD18,-0.137993271
C12orf76,-0.036472168
SOS2,-0.098459091
CCDC99,0.00221901
C1QTNF5,-0.064444355
NNAT,0.05265343
USP16,0.048606352
LARS,-0.006654966
ABO,-0.002182451
ZBTB2,-0.158822578
TRAF3,0.129603282
GALNT5,0.03659529
ALG14,-0.062788936
WDR75,0.001540435
TEX261,-0.113641243
LY86,-0.057883391
MRGPRX2,0.019431274
SNRPA,-0.227030707
LOC100134868,0.133062015
OR2G2,0.116874803
GPRASP2,0.052711933
C9orf163,0.101357552
C7orf42,-0.20033026
CYP11B2,0.141024964
FCRL3,0.132620853
PRDX1,-0.143567385
FGB,-0.022780019
NACC2,-0.092415219
PIWIL1,0.134517181
FOLR1,0.018513333
ARHGAP33,0.080535967
TMCC2,0.139654962
TCF12,-0.032132153
ZNF721,0.01982824
POU4F1,0.106081492
SNRPF,-0.17576756
SGIP1,0.274568561
ZNF641,0.055491553
EMG1,-0.103443972
PRRG4,-0.082300479
HIRA,-0.098863384
MYNN,0.199842815
AEBP2,-0.00239876
TBXA2R,0.045165285
ISL2,0.102295704
PCDHB11,-0.053637431
TECR,-0.138963268
RNF144A,0.028764095
MARCH5,-0.045172435
DCLRE1B,0.05440172
ITGA8,0.002698964
PRKCD,-0.190025399
TP73,0.167535312
ATP13A4,0.04696677
ANTXR2,-0.099327145
COL4A3,0.165670334
MYO10,0.064907274
SLC6A18,0.187854649
PEX1,0.145566832
TMEM74,0.147687585
TAPBP,-0.23944302
RBM19,0.014515203
RUNX1,-0.030702862
MID1,0.153930102
GPR64,0.07458072
RASEF,-0.015507939
GABRG1,0.110446447
DBF4,0.057790674
TSHZ2,0.043704814
RIPK2,-0.080180076
PPTC7,-0.052794582
KIF4B,0.085807402
LRRC31,0.127832779
ZNF540,0.186758208
EFNB3,0.071082152
LOH12CR1,-0.007130885
GLP1R,0.146297936
STON2,0.050183753
CSTF2T,-0.040019859
SNX31,0.127679761
IREB2,0.062588877
GRSF1,-0.12528661
PDCD7,-0.058749075
LRRC43,-0.02865369
CNR1,-0.028855755
FAM69B,-0.089336224
NAA16,0.094480051
MAGT1,-0.26797153
NR2E1,0.174249003
MS4A6A,-0.148791402
FTL,-0.170726645
PCLO,0.201507713
DYRK2,0.11003484
ARIH2,-0.097039463
SAMD7,0.258406054
SCNN1D,0.057232775
SLC32A1,0.191053585
BHLHE22,0.150531175
C22orf25,-0.16747724
MRPS18A,-0.214369565
AQPEP,0.063022989
GPR112,0.167372345
EARS2,-0.086356468
ERN2,0.095629905
PRH2,0.042533448
CDKN2D,-0.001890757
PGLYRP2,0.109081004
STUB1,-0.216069562
INS-IGF2,0.036617403
ZNF679,0.106672331
TRIM40,0.034125278
SEC14L3,0.139328201
SLC22A1,0.045006223
RASA4,0.039819005
DYNLL2,-0.117935728
GJA4,-0.048548779
CCNL2,-0.154545938
MYBPC3,0.089666396
TRPV2,-0.049168601
CDC42SE1,-0.209028295
MYPN,0.107204274
SIM1,0.035344941
ZFHX4,0.046400352
CDADC1,0.044906182
ADAMTS19,0.08692242
TSPYL2,-0.105748076
EIF2S3,-0.201020061
ABTB2,0.032979428
SOX30,0.086245097
AP2A1,-0.06317646
CDH18,0.169088129
CHL1,0.003078837
GATS,-0.06749625
P2RX6,0.114596715
TBC1D2B,-0.105681942
TIFAB,0.075143034
KRTAP19-7,0.101669911
C2CD4B,-0.074281227
NAA20,-0.142537108
OR1J1,0.106083904
GSN,-0.190783798
DPCR1,0.05521289
SMARCA5,-0.00402798
ZBTB45,-0.023382369
PLS1,0.144709505
FRMD6,-0.11437132
DGKZ,-0.10433588
EFNA1,-0.198175137
WDR85,-0.042645887
INTS4L2,0.080229668
ANK2,0.141551008
PAGE4,0.124903189
SENP6,0.031804534
AKR7A2,-0.036961671
FKBP10,-0.081993243
VEGFC,-0.012150834
CERKL,0.193416425
LARP1,-0.177452166
ITGB6,-0.008781182
SRBD1,0.035512283
SLC1A2,0.17675047
INVS,0.109256333
MPO,0.059056689
MIR32,0.019932025
KLK2,0.124420881
NTF4,-0.042946134
VIM,-0.122378267
REG1B,0.042970299
P4HTM,-0.006179075
SUMO3,-0.106522389
CST9L,0.055415863
MLL4,0.012695538
NAA50,-0.151035282
LINS,0.049419476
TMEM209,0.071442786
SPR,-0.147996539
SAMD9L,0.013348674
ABCE1,-0.015890014
SUPT3H,0.100248338
ADAMTS4,-0.100536908
SLIT3,-0.027842244
RHEBL1,0.11111859
NPM2,0.077673648
MAN1C1,-0.086380931
CMC1,-0.084494574
HSPA6,-0.025187633
C10orf140,0.09871878
ZDHHC12,0.069148993
PHC2,-0.065281422
LIN7A,0.102932671
BOD1P,0.035914796
TRIM26,-0.155650391
FAM83E,0.081229838
SPHK1,-0.042531945
ZNF578,0.106026473
ORAI1,-0.057683793
IL34,-0.048931678
RUVBL1,-0.137546304
APAF1,0.140637133
SLC36A4,-0.040480571
NEK1,0.105657081
UBA3,-0.043279281
MYH11,-0.145551266
MPP2,0.156248924
TNK2,-0.108698896
MATN3,0.00237432
IFNGR2,-0.156000422
ITPR1,0.067264497
TBC1D20,-0.022045758
DDAH2,-0.124908216
SHPRH,0.161843958
STX7,-0.167559689
BCAR1,-0.046948951
ATXN3,-0.004562203
TRIM27,-0.221971724
ADO,-0.075467459
CDC42EP2,-0.170588542
CHP,-0.153157575
SOX17,-0.068200825
CHCHD1,-0.034561739
ZNF259,-0.190477928
ZDHHC19,0.08027046
GARNL3,0.061078843
MRC2,-0.053990575
GBP2,-0.169367338
C1orf52,-0.018172955
LRPPRC,0.043798417
TM4SF18,0.006914482
PPP1R16A,-0.123138684
EBF1,0.006611331
TMEM169,0.112865644
RRS1,-0.186600994
SNX2,-0.104648433
RBX1,-0.029211859
ANKRD54,0.07996141
TSNAX,-0.087965459
MYO18A,-0.009869244
ZBTB7A,-0.155997197
ATM,0.114890514
TIE1,-0.036480083
HIST1H3G,0.038328789
PASD1,0.150952469
BLOC1S3,-0.02897986
TINAG,0.076594423
PCDHAC2,0.114698136
LRRC15,0.123787477
WBSCR17,-0.094224735
TFF2,0.073230842
RNFT2,0.088262571
PARP2,0.063088495
NDFIP2,-0.057394384
WDR60,0.071826797
MAP7D2,0.171085135
USP45,0.062379225
GSTA7P,0.093536029
HHIPL2,0.101640522
TNS1,-0.129169655
PLCD4,0.217316882
IQCD,0.10350214
SMPX,-0.025347059
CD9,-0.24823759
SRGN,-0.196655906
MS4A15,0.024555071
CASP7,-0.172792171
USP53,-0.01323061
CAMK1G,0.070406793
CDC20,0.052779241
ACSL5,-0.064952328
CBWD5,0.109336353
C1orf87,0.086371933
KIAA1274,-0.002843657
PRUNE2,0.007085187
DOK6,0.135538073
LYPLA2,-0.10745395
SLC35B3,-0.217513513
TMEM129,-0.09727965
ACPP,-0.011142393
LOC200261,0.122939708
SLC4A7,0.205431051
CCDC40,0.171835742
GART,-0.000433068
THOP1,-0.005093015
CACNA1F,0.261401815
TRIAP1,-0.060613454
SCARB1,0.009566402
SYT14L,0.159410518
PBOV1,0.061724335
GJB7,0.0521934
CAMK2N1,-0.043194037
GREM1,-0.069841179
SUN2,-0.202154334
QPCT,-0.018853851
UTP23,-0.022591092
PRKAG2,-0.190184308
CELF3,0.173632617
H2AFX,0.027165321
PLOD3,-0.178123947
ZBTB39,0.074517443
WASF3,0.101202708
DRG1,-0.087697889
SPCS1,-0.122972922
PRR4,0.0376776
KDELR3,-0.048338006
GABRA6,0.116036869
SRP19,-0.029655311
MFSD1,-0.179618348
MMEL1,0.141152953
BUB1,0.13157425
RNF138,-0.007746441
MYLPF,0.043340357
AIF1,-0.177088636
DYNLRB1,-0.11450989
HCN3,0.095601435
MAP4K5,-0.050148739
LASP1,-0.084796064
FOXD4L4,0.074346113
PLAA,-0.048855447
KRT6A,0.081474902
PTF1A,0.040446573
GPHA2,0.097497966
LCE3B,0.144085494
SIGMAR1,-0.103053083
MCL1,-0.169324463
EHBP1,0.0561431
PRNP,-0.111245183
ZSCAN1,0.180544687
ADCY10,0.144830526
FOXA3,0.03984056
NEB,0.093210186
OPALIN,0.02272714
ASGR1,-0.018802333
CTGF,-0.205371597
RAB17,0.063722367
LOC613038,0.037866443
USP37,0.177697989
PTBP1,-0.113675224
PTPN7,-0.01713691
LPAR2,-0.063192117
CDC7,0.109352348
ZNF335,-0.021092741
SNX7,-0.125005141
CPT2,-0.061557633
HEATR1,0.005865771
PSME1,-0.204154639
NAA35,0.047140404
SUGT1P1,0.05633345
PMCHL2,0.175869747
STAG3,0.16922253
TMEM154,-0.024700821
KLHL32,0.092961254
TSGA10IP,0.147522211
SUV420H2,0.16119957
SUGT1P3,0.130206064
SF1,-0.079354499
PNLIPRP2,0.144060469
NUP210,0.106305233
ANP32C,0.037571325
RAB11B,-0.111614027
ASB15,0.11376215
ITGB3BP,0.031039304
DMRTC1,0.047102965
UBASH3A,0.157346013
PPAN,-0.103432583
HDHD1,-0.138659678
YWHAB,-0.173013001
TPRX1,0.125004926
LY6G5C,0.094161934
ACAP1,0.060663553
SLC7A2,0.029317931
CXCR5,0.025235475
CLK1,-0.062259612
TNFAIP1,-0.003544754
HSD3B7,-0.113456921
VDR,0.060044886
ACE,-0.005566683
C16orf74,0.061673754
PSMA2,-0.196756767
EML2,0.09817608
ZNF213,0.005368705
NANOGNB,0.05551683
GLYATL1,0.096307625
DSPP,0.035411536
DHFRL1,-0.090021911
SH3RF2,0.022664761
DLL3,0.06731056
TIGD7,0.045385894
CPA1,0.144631144
GFRA3,0.087965257
FOXP4,-0.133133143
PPT2,-0.067783117
RTN4,0.026530969
MFSD2B,0.046595979
FASLG,0.137781189
GNL3L,-0.000791491
FMR1NB,0.097410958
UHRF1BP1,0.08955683
SGPP2,0.018900027
CD163,-0.120502852
GIMAP2,-0.091556033
CD37,-0.063383615
NBLA00301,0.095522141
DPT,-0.1320298
RGS5,-0.12419717
MIR330,0.127628871
ACTL8,0.072506097
PRKAR2B,-0.009458416
OPLAH,-0.039136537
SPACA5,0.093468395
TBL1X,0.074344754
CHCHD3,-0.100583296
GPR65,0.01093908
FUT1,0.057781802
DFFA,-0.02981657
OSTC,-0.073653029
TMEM51,-0.111086165
ZNF580,-0.202953907
WDR11,0.082646553
CMTM2,0.022169388
FITM1,-0.007636982
EZH1,0.157833309
MRPL32,-0.212690939
ALOX15B,0.035483788
CDK9,-0.181162052
CD59,-0.167100709
ERP29,-0.17676387
TTR,0.055892836
BCMO1,0.09084186
DDIT4,-0.079016105
PTGDS,-0.138774556
BST2,-0.206955462
CYP1A2,0.034056453
C5orf25,-0.038205163
STX1A,0.052081101
OR2A12,0.014046039
SERINC5,-0.052768102
SH3BP5L,-0.003859863
USP6,0.150851216
MRPL3,-0.154252153
INPP4B,0.039677677
POMP,-0.103799979
GMPPB,-0.039018103
EAPP,-0.108298262
AHSA1,-0.101494501
NME2,-0.18417154
GAGE12B,0.045980802
FAM198B,-0.157431907
GPR183,-0.14350938
SLC5A6,-0.099459796
HIVEP2,-0.003997445
SUMO2,-0.188134246
TXK,0.05724836
ICAM4,0.068073299
FPGS,-0.076970447
ORC2,-0.04094631
SNRPA1,-0.17314385
KCNJ4,0.08966152
KIF6,0.127973617
HIST1H2BG,0.082864498
LOC654433,0.104815235
SLC5A5,0.054102872
ZNF354B,-0.054336965
IL12RB2,0.179037767
GAL3ST2,0.03275972
AIFM2,0.016789908
UBL3,0.015451074
PIK3CG,-0.001249421
NLN,0.08337483
BCORL1,-0.037722304
CD5L,0.057582313
ZNF238,0.071770828
NBPF4,0.070307397
HNRNPF,-0.032589075
TCEB3C,0.132653123
LOC100130691,0.074232609
CYP3A7,0.087508195
KRTAP3-1,0.068478491
TFDP1,-0.076570075
MND1,-0.051117246
NODAL,0.032654149
GTPBP4,-0.138788163
TUBGCP2,-0.047856203
SLITRK5,0.122308178
DEFB132,0.006612536
CIC,-0.002104422
CD79A,-0.06536231
S1PR1,-0.137161886
SKOR1,0.107207275
SAMD14,0.116126222
TNPO3,-0.084373182
OR10G8,0.099096589
CCDC111,-0.056083667
HTT,0.134072863
TRAPPC8,0.158012361
HOXC9,0.043116984
DCUN1D1,-0.087251611
TSR2,-0.152789101
DAB2IP,-0.065058087
KDM4C,0.167966444
CYB5R1,-0.181399625
SLC6A5,0.157963181
RAB3D,-0.029933168
DCUN1D4,0.033234132
ERBB3,-0.045080744
SDC1,-0.052207927
ATP6V1H,-0.106703184
SYK,-0.075801423
MUL1,-0.189361201
CALHM3,0.044359539
ST20,-0.016057593
ACSM1,0.104845076
TDG,-0.029815302
FLJ11235,-0.006404374
MRPS5,-0.154878475
AGPAT2,-0.093465781
SLC12A1,0.089627239
CYP27A1,-0.10819515
THAP7,-0.13553169
XPO1,0.068427053
DCTPP1,-0.098438532
ZNF777,-0.012705134
CAMK2A,0.059181261
KRTAP10-7,0.03155368
SMC1B,0.18395388
SNORA66,0.007298569
LEMD1,0.07916541
F8A2,0.072968857
CLU,-0.065166432
NKD2,0.116708221
PABPC4,-0.14287399
CXCL12,-0.18968879
TFAP2C,0.078301782
ABCB10,0.014008485
ENDOD1,-0.192599744
IDI1,-0.107913017
KCTD6,0.006431035
CCDC105,0.039746023
ULBP2,0.026837044
ZDHHC5,0.009331218
GAGE12I,0.045640801
WNT8A,0.099720552
COMMD10,-0.095041989
KLHL12,-0.100732485
GPR50,0.12305185
ARAP2,-0.020551776
NR5A2,0.050694636
OXGR1,0.111825581
EHD3,0.020917777
JSRP1,0.0112039
FAR1,0.050266298
KLRC3,0.050056955
CAPRIN2,0.065196396
SF3B1,-0.070276837
IPO7,-0.111089278
MIR191,0.117168874
ALDH1A1,-0.213072793
ANKRD5,0.170589363
TSNARE1,0.122460199
DNAH9,0.164806817
RNASEL,-0.098707485
HELLS,0.066378317
TNS4,-0.009155344
NAV1,-0.002861643
C20orf26,0.044046755
TUBG1,-0.038967113
IRX2,0.025011816
FAM188B,0.132219964
OR4K17,0.155854668
TM2D2,0.013380211
H2AFB1,0.088422166
CCBL1,0.07923918
ANK1,0.154214651
PRSS23,-0.203032535
PPM1L,0.089714461
SPATA20,-0.17519445
APCS,0.012391077
PSMB5,-0.126770833
C6orf10,0.042084377
SPNS3,0.087700012
SETDB2,0.080672576
MXD3,0.072272361
SGMS2,-0.041612728
CARTPT,0.202862373
MON2,0.093765968
HNF4A,0.114988441
TNFRSF10B,-0.169651997
RABEP1,-0.022091411
USH1G,0.119739141
PPAP2B,-0.195537793
CTDSP1,-0.154171787
CDK5R1,0.069958112
GABRR1,0.210444954
OPN1LW,0.284500686
MIR503,0.074868418
DBN1,-0.127695436
FAM98C,-0.112043278
TMED7-TICAM2,-0.002232395
MIR133B,0.101806565
LRWD1,-0.095169862
ACAD10,0.00661678
QTRTD1,0.128852342
WNK3,0.228670612
RPS19,-0.148411359
MIR1247,0.109760994
C1QB,-0.195152143
OTUD5,-0.044377439
TMEM22,0.001847393
SLC41A2,0.065993092
KHSRP,-0.049522569
TNFRSF11A,0.015303696
IBTK,0.068362353
FBL,-0.172282686
CBLN4,0.065296437
OXER1,0.02012218
GPR172B,0.075162289
CFTR,0.037716559
VSX1,0.173981954
CAMK1D,0.166447104
LOXL3,0.095036212
RTP4,-0.043492167
SLFNL1,0.073216646
GDI2,-0.169970673
KRTAP20-4,0.059211102
CEBPA,-0.037273196
MLF2,-0.130709208
ACSF3,0.037927636
ALOX12B,0.175169534
BPHL,-0.164531073
C2CD2,0.023036799
COX5B,-0.169315893
S100A10,-0.209181759
THOC6,-0.077046882
RRP12,-0.034785297
ARID3B,0.220091726
CD3G,-0.020701441
MRS2,-0.005247812
PPAT,-0.01191011
SIRT3,-0.083274831
TCERG1L,0.136856074
NIPA1,0.080183076
DPP8,-0.029616583
IL7R,-0.050990685
FAM194A,0.052324005
ZFP64,-0.027580103
DMAP1,-0.08429429
TRMT12,-0.056464502
TLR4,-0.090105817
WFIKKN2,0.120264881
DDX51,0.020477564
ZNF295,-0.012936064
ACVR2B,0.09973254
ZNF517,0.017383956
SUFU,0.053338127
DNASE1L2,0.128861237
LMO3,-0.053958905
PPP2R5D,-0.012321333
ZNF587,0.03560926
HIST4H4,0.115021022
CYP2C8,0.114515104
C9orf24,-0.015221406
DOCK5,0.017845153
OR5AR1,0.058929079
C11orf24,-0.193964025
MIR17,0.037440255
CAP2,-0.058780939
TIMM44,-0.159457387
DSEL,-0.034055025
ROM1,0.242342693
FBXO4,-0.057309009
MLH3,0.066882301
NOX1,0.171952086
DNAJB5,-0.134927374
DPEP2,0.03124366
MBIP,0.049454293
COPB1,-0.1606727
TMOD1,-0.117330605
C19orf24,-0.10420562
TLR9,0.060521135
HLA-DMA,-0.189746466
GPR137,-0.013260442
ITGA11,0.043183161
PHF13,-0.053124738
MARK4,0.037193189
METTL4,-0.107571742
MBD3,-0.184504877
FGF3,0.050429436
SLC35A3,-0.054096172
AMOTL1,-0.133315304
PAICS,-0.144436301
KLK10,0.152420136
MMD,0.036574833
TOMM40L,0.119047633
NIT2,-0.167711879
SERPINB10,0.061467287
KLF15,-0.003226534
WSB2,-0.145765452
ME3,0.010244578
CACYBP,0.005304762
TCTN2,0.073517734
JAK1,-0.198571198
C8orf56,0.125052523
GPD2,0.060760706
CDV3,-0.130478669
GALNT11,0.019542862
FLOT1,-0.202101463
TOR1AIP2,-0.084761146
MMP25,0.076004287
CHST5,0.076328293
LYRM4,-0.069051906
HIPK2,0.034698975
GPER,-0.022369563
DAP,-0.224788558
ZMIZ1,-0.112032337
DDX58,-0.03729932
ENPP6,0.044661818
AKT1,-0.181415922
PCDHA8,0.081949395
CDC34,-0.137759055
RNF125,-0.085928648
CASC1,0.165330817
SHROOM2,0.14041286
CES5A,0.128669877
RRM2B,-0.109483754
COL6A3,-0.12296153
TMEFF1,0.111951894
MIR130B,0.023632068
PLEKHA4,-0.07689697
SEPT1,0.067542567
LYSMD1,0.104085769
GNPAT,-0.138416503
WDR18,-0.05813336
HIST1H2BM,0.057535189
HSD17B12,-0.094053002
SUDS3,0.033982839
CYP2B6,0.040998081
TBC1D2,-0.072069349
SLC25A12,0.03133988
ERCC6L,0.078217829
POLR2C,-0.125848391
ZNF77,0.031344103
EIF3K,-0.131032085
ANKRD27,0.053366126
HPX,0.046346696
MALAT1,-0.016740434
PLB1,0.160851834
CPSF4,-0.141962885
OR52N2,0.103209801
PIP5KL1,-0.011945875
GH1,0.061610422
HPS5,0.063863013
SLFN5,-0.149487899
POP5,-0.171717822
CLRN3,0.009141686
MARS,-0.11706369
ARSE,0.024158553
SREK1,0.014852013
PPIE,-0.185298479
GP5,0.11250087
LOC100130950,0.127488503
FCRLA,0.042024798
ARRDC1,-0.099029249
KRTAP9-4,0.039395075
OR11A1,0.070477273
ZNF613,-0.048855048
PGLS,-0.14103648
BSND,0.086269083
KCNK18,0.10316139
SNORA39,0.031836939
FOXD4,-0.015072231
LCN2,-0.066823979
ZNF490,0.003389049
C3orf15,0.160799988
CACNA2D4,0.269775591
CBX5,0.021038211
COL5A1,0.102838458
BOLA1,-0.15669217
PPP2R5E,0.029963978
ASB7,0.04835174
DERL1,-0.181922253
SFT2D1,-0.227887325
MOAP1,-0.045877665
F3,-0.031136594
PLEKHM2,-0.075100885
FICD,-0.008614657
CCDC89,0.145574908
KRTAP21-1,0.103705535
EFCAB1,-0.021610079
TMEM48,-0.026665575
SEPHS2,-0.140757923
PYGM,0.033642117
PRICKLE1,0.069610297
WNT5B,0.03607762
TAS2R38,0.06539719
MIR188,0.137172232
KHDRBS1,-0.043745026
LARS2,-0.027068667
FTCD,0.02023249
C10orf68,0.193206246
PSEN1,-0.133166158
PLA2G4B,0.064667756
ZNF324B,0.032142732
DNAJC24,0.055802368
CDKN2A,0.123505569
LPAR1,-0.144602703
DLX1,0.069813064
RFX7,0.057137142
TSHB,0.052615346
MEX3C,0.043636677
MAMDC2,-0.091547836
HSP90AB4P,0.040572652
PDIA4,-0.034627198
CASP2,0.056823658
ATP5E,-0.18486512
ZNF341,0.109037056
SERBP1,-0.12362497
TESC,-0.087032404
TMEM31,0.078626829
OR51I2,0.082425048
YTHDC1,0.00155906
AGMAT,0.027541283
JUN,-0.057938608
PCNXL2,0.148742653
ATAD5,0.172841599
STK38,-0.103849786
RBP1,-0.054340036
TMEM101,-0.033859254
TREX1,-0.124356878
TRIM15,0.091918812
CA6,0.071371646
CEP57,0.076267748
AR,0.109863963
SESN2,0.048156659
KIF3C,0.134533774
EPB41L5,0.125468231
ARHGEF10,-0.049733639
POLR3D,-0.216175777
GABRA3,0.219827588
E2F3,0.155493498
SCG5,0.063612981
TIGD5,0.016993572
LOC647012,0.053575232
KLHL3,0.160313649
FGD6,0.133870304
SCGB3A2,0.012882908
ATP6V1B1,0.122734118
CALML6,0.053280338
TMF1,0.097234042
CDH5,-0.165558975
RPS6KC1,0.012522126
DAAM1,0.143890438
SCML4,0.163279875
TNFRSF10D,-0.031512048
KRT40,0.111685578
GSTT1,-0.103983029
INPP5A,-0.086658012
ATG14,-0.028687683
TRAF3IP1,-0.034057243
SMARCE1,-0.1183477
TTC16,0.164323898
VRK1,0.101317344
ARHGAP27,0.017104663
AARS,-0.034315098
ZAK,-0.184885689
MRPL53,-0.180411537
TRAP1,-0.097238595
ACSM2B,0.098267636
RNF44,-0.116760531
NPTXR,-0.01760248
DPYSL3,0.039758074
APP,-0.143141351
GLS2,0.063593698
MNX1,0.112624276
CMTM7,-0.11818949
SLC16A10,0.004947469
TMEM178,-0.013744506
LOC441601,-0.009222142
PTGIS,-0.10389298
KBTBD7,0.050070294
CEACAM3,0.05036353
KRT23,0.031158223
SERHL,0.113521946
PNKD,-0.094359461
MAMLD1,0.119181244
UBC,-0.036046134
ATRN,0.02152923
DPCD,0.038227319
ZNF788,0.03133575
HAPLN1,-0.018743111
